text,label,language
Nirala launches Aspire  - Noida extn 2/3/4 BHK  - No EMI for 30 mnths  - Corporate rates available  - Hurry for best locations Contact 9560090095,1,English
NIRALA launches **ASPIRE* homes *No EMI till possn *Loc-Noida EXTN *Price starting@15.3 lacs *For 100 units Book Now sms DN to 56161 OR Call 8860683241,1,English
Nimbus Present Express Park-view 2/3BHK LUXRS FLATS@15.51 onwds *prpsd Metro stn *F1 Racing*Opp 5 StarHotel TajExp way*Gr.Noida SMS EP to 57333/9560184440,1,English
Nimbus Present Express Park-view  2/3BHK LUXRS FLATS@15.51 onwds  *prpsd Metro stn  *F1 Racing*Opp 5 StarHotel TajExp way*Gr.Noida SMS EP to 57333,1,English
A World Record! Can you guess  how many songs the legendary singer Asha Bhosle has sung? 1) 11 000 2) 5000 3) 20 000 ^1/ 2/ 3 Reply within 24 hrs to get an audio clip of her famous number.,1,English
NIMBUS FOOD (531598) CMP 6.50 TRGT 14 in Short Term. Company plans to enter into lucrative segment of Breweries n Distillery. Buy n hold for 1 month,1,English
NightStore:Discount only from 10PM-10AM:Offer :12MP WebCam with HP Refurbished PC 2.4GHz/512MB/NewTFT @Rs14000.Send TTT PC to 542425. To Unsubscribe TTT UN,1,English
NIGHT DHAMAKA!Ab Aircel laya hai apke liye poore 50 Loc A2A Night Mins sirf Rs3 mein.To intezar kis bat ka?Turant Dial karein *122*552# or labh uthaen.Vdty 1Day,1,English
NIEC  New Delhi invites u to FNORD 11 annual technocultural fest Date 14 15 16 March Prizes worth Rs 1.5 lac For details www.fnord11.com,1,English
nglishvocabulary voluble: marked by a ready and continuous flow of words INVITE: Biggest reunion: Kindly visit to see ur invite http://bit.ly/bgstrunio,1,English
What were you in your past life?  find out your inside past. SMS Past to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.3/SMS,1,English
nglishvocabulary ululate: to mourn loudly and shrilly AD: Unlimited FREE calls to any mobile try out today http://bit.ly/unlmtdfreecall share wid frnd,1,English
NewU-The most happening beauty store now @Maya  6/18 AJMAL KHAN ROAD  KAROLBAGH.Happy Women's Special-Shop for Rs.250 &get a free gift!!Super Deals  Exciting offers.Rush Now!,1,English
NEWSLINE4: 7.varshathe neenda bandham upeksichu congressum D.M.K. yum piriyumbol ad mudaledukkan anna d.m.k. *To leave this SMSGupShup grp   SMS to 092195,1,English
NewOffer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED) Rs.1050/-(free home delivery) 3Yrs. Guarantee Call 9911418813 9718201099,1,English
Home Remedies Want some home remedies to remove body scars? ^Yes/No All your replies to Blyk on Aircel are free.,1,English
New/Old Hindi/Bengali Songs! Call 543213 (tollfree) for DOUBLE music minutes on Airtel Radio offer - Call 543213 now! Hurry - Offer closes today!.,1,English
New Year Special   Full Talktime! Rs444 ke recharge par Rs444 ka Full Talktime. Talktime aseemit samay ke liye manya. Offer sirf 31-Dec-10 tak manya.,1,English
New year FREE gift pack of 25 Aroma candles n Holders MRP Rs1500 fr members   just pay Rs 499 as handling charges on delivery.To Order sms CDS to 53636.TnC apply,1,English
New Year FREE Gift   Get FREE Reebok White formal Men Shirt MRP Rs1599.Just pay Rs 499 as handling charges on gift delivery.To Order SMS SHRT to 53636. TnC apply,1,English
New Year Dhamaka! Kewal aapke liye 100 Local ya STD SMS bilkul muft   26-Dec-10 se 30-Dec-10 tak. To Know Balance dial *123*7#,1,English
New Winter Wear Added @ Thomas Scott   BUY 1 & TAKE 3* + 1* Free OR FLAT 60% OFF @ M.G Marg    Above Pawan Mega mart   Gangtok,1,English
What were you in your past life?  find out your inside past. SMS Past <date of birth> to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.2/SMS,1,English
New Winter Wear Added @ Thomas Scott  BUY 1 & TAKE 3* + 1* Free            ORFLAT 60% OFF@ M.G Marg    Above Pawan Mega mart   Gangtok,1,English
New version of way2sms.com has been rolled out exclusively for you.Login to way2sms.com and experience the all new way2sms with exciting features.-Way2SMS Team,1,English
New Trousers   corduroy   sweatshirts & jackets just arrived.Buy 1 get 3 free + 1 t-shirt free above 2000/- MRP . Visit THOMAS SCOTT   M.G.Marg .,1,English
What's In The Picture? Guess what the museum in the attached picture is for: 1) Flower pots 2) Toilets 3) Handicrafts ^1/ 2/ 3 Reply within 24 hrs to know the buzz.,1,English
New tower launch in PARAS TIEREA & SEASON at Noida Xpressway *1/2/3/4 BHK @22 lac* *Near to proposed METRO *Construction in full swing Call 9999370217,1,English
New Stock Arrived of Designer Bridal Wear - Sarees   Lahenga   Choli Suit   Designer Dresses   Dress Materials & Ladies Western Outfit. at SAKSHI Amin Marg   RAJKOT,1,English
New STD Pack 249. Rs249 se recharge karein aur payein 500 STD minutes   validity 30 din. Check balance minutes at *123*8#.,1,English
New SMS Pack! Recharge with Rs26 & send 500 Local/National SMS/day for 15days! Recharge with Rs47& send 500 Local/National SMS/day for 30days!Instant help *121#,1,English
New SMS Pack! Recharge with Rs26 & send 500 Local/National SMS/day for 15days! Recharge with Rs47& send 500 Local/National SMS/day for 30days!,1,English
New project G.T.M Greens luxury app- Sonepat(delhi NCR)ass-& supp-by DHFL  price:1529/-sq.ft  area 2bhk-1250  3bhk-1650sq.ft 9958044450,1,English
New pepe shirts  tees and Denims just arrived @ STYLE The arcade  kazi road  Gangtok,1,English
What were you in your past life?  find out your inside past. SMS Past to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.2/SMS,1,English
NEW PASSPORT / RENEWAL/ TATKAL / ADDRESS CHANGE / NAME CHANGE / ADD.BOOKLET / ECNR / SPOUSE NAME ADD. ANY PASSPORT SERVICES. CONTACT- JHA-9555067555,1,English
New Offer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED)  Rs. 1050/-(free home delivery) 3 Yr. Guarantee Call 9891943780 9891943823,1,English
A Taller You! Want to be taller? Choose one of these exercises & grow 2-3 inches taller. 1) Standing Forward Bend 2) Downward Facing Dog 3) Head to Knee ^1/2/3 All your replies to Blyk on Aircel are free.,1,English
New Offer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED)  Rs. 1050/-(free home delivery) 3 Yr. Guarantee Call 9891943823 9891943780,1,English
New Mobile Internet Value Packs! Spl RC65=2.5GB Free mobile internet for 30 days! Rush to nearest retailer now & experience or sms GPRS65 to 121 to activate now,1,English
NEW LAUNCH UNITECH SOUTH PARK SECTOR 70 GURGAON ON GOLF COURSE EXT. ROAD .3BHK(1550 SQ.FT) APTS .FITTED WITH A.CS & IMPORTED FLOORING.BEST DEALS AT 9999210531,1,English
New Era of Online Shopping at your fingertips.Logon to www.bidboon.com & win brand new premium products at huge discounts.Hurry now:Apple MacBook Pro on demand!,1,English
New Deals: -iPod Dock@1150   Wireless head-phone@550 -Upto Rs 500 off on air-tickets More gadgets   footwear & service deals on www.fullondeals.com,1,English
New color SILVER CROCBAND added @ The Arcade  Kazi road  Gangtok.,1,English
New batch Guaranteed Spoken ENGLISH Class with Grammar.FREE Course Book+CD! Mastermind   Manorama Road   Thampanoor   Trivandrum. Call Now: 7736801024 Thank You!,1,English
New Arrivals !!!Madame coats   jackets   sweaters and sweatshirts for women. Arrow Coats   sweaters and jackets from Men @ Thar Acade   Kazi Road.,1,English
What sports do you indulge in? 1) Court 2) Field 3) Running 4) All 5) None ^1/2/3/4/5 Reply to choose the right athletic shoe for you.,1,English
New Arrivals !!! Madame coats   jackets   sweaters and sweatshirts for women. Arrow Coats   sweaters and jackets from Men @ Thar Acade   Kazi Road.,1,English
Vettel's Victory How many Grand Prix's has Sebastian Vettel won this season? 1) Three 2) Four 3) Five ^1/2/3 Reply within 24 hrs to get a video from Monaco GP.,1,English
Free Karaoke Are you a bathroom singer? Pick a song to sing along: 1) Dhunki - MBKD 2) Summer of 69 3) Chammak Challo - Ra One  ^1/ 2/ 3 Reply within 24 hrs to get a karaoke track and lyrics.,1,English
Never Cum Back Comercial Investmnt Oportunity on Sohna Road. Avlb at Incredible Low Rate of 23.5 Lac Onwrds. Min Size 550 sq.ft. Rates Revising Soon. 991002086,1,English
Never Before Opportunity >Gurgaon Hottest Location >Diplomatic Enclave >IGI Airport >Golf Course >ISBT Terminal >Resi Flats 3/4/5 Bhk sms PUNJ to 54242,1,English
Never Before Offer BY ANSAL API!!Book 2 bhk + kids room in sec 91 gurg @ NEVER BEFORE PRICE OF Rs 42.8 lac only.To avail best offer Call Team Agni 9212255555,1,English
Never Before Never Again  The Safest Assured Return @ 12%   48 Months Bank GUARANTEE. Min Invest 16 Lac   Get 16000/-PM Return. For more details sms INT to 56070,1,English
Job is knocking @ Ur door. Don¿t be late. Hurry up & don¿t miss this great opportunity.  Call @ 9609791352   www.cyberjob.in-Sent 4rm 160by2.com,1,English
NEHRU PLACE EXTN NOIDA X-Way OFFICE SPACE - xclusv Deals  INVEST Rs16 Lac & EARN Rs16000pm for best deal Call: 9717115611 or SMS SF to 56677,1,English
Neevu miss maadida avakaasha matte siguvudilla!Mobile nalliye padeyiri job alerts kevala Rs 2/dinakke. Dial madi *801*1#,1,English
What kind of a person are you? 1) I love telling stories 2) I'm a perfectionist 3) I'd rather stay home with a good book than party ^1/ 2/ 3,1,English
Need to clear doubts before exams? Experienced tutors help is just a click away- Free helpdesk round the clock. Just logon to eAgetutor.com or call 011-46592191,1,English
Need Tips to Grow ur Buisness? Need Gyan to retain Customers? No need to HIRE a MBA Get Smart Gyan for FREE frm our Marketing Guru sms JOIN MGURU to 09219592195,1,English
Centerfresh Actisport Complete the sentence after viewing the attached advertisement.  'Chahe koi mujhe ________ kahe  kehne do ji kehta rahe' 1) Junglee 2) Pagal  3) Deewana ^ 1/ 2/ 3 All replies are FREE,1,English
Need some talktime? Just sms CREDIT to 144 (tollfree) and get Rs10 this amount along with service charge of Rs2 will be debited from your account in 48hrs,1,English
NEED FUNDS ? Take LOAN AGAINST PROPERTY@11%(Resi/Comm).OD LMT(40 Lkhs-40 Crs.) BALANCE TRANSFER/TOP UP.SMSLOAN to 57333 or call at 45595488.ICICI HOME LOANS.,1,English
NEED FUNDS ? Take LOAN AGAINST PROPERTY@11%(Resi/Comm).OD LMT(40 Lkhs-40 Crs.) BALANCE TRANSFER/TOP UP.SMS LOAN  to 57333 or call at 32222040.ICICI HOME LOANS.,1,English
NEED FUNDS ? Take LOAN AGAINST PROPERTY@11%(Resi/Comm).OD LMT(40 Lkhs-40 Crs.) BALANCE TRANSFER/TOP  UP.SMSLOAN to 57333 or call at 45595488.ICICI HOME LOANS.,1,English
NEED FUNDS ? Take LOAN AGAINST PROPERTY @11%(Resi/Comm).40 Lkhs-40 Crs. BALANCE TRANSFER/TOP UP.SMS LOAN to 57333 for reply or call 45595488.ICICI HOME LOANS.,1,English
Need Bulk SMS @ 7 Paisa/SMS for 1 Lakh. Short Code @ 14000 INR  Business Website @ 5555 INR for 10 Pages  50 Email Ids free   Listing in GOOGLE.Sandeep 9911166363,1,English
ne SIMCAT test @ Rs. 100 only. Offer valid till 29th Aug only. To enroll visit your IMS centre or www.imsindia.co,1,English
What is the name of the bank robber in the Center Fresh video? 1) Jai 2) Bajrangi 3) Veeru ^1/2/3 Choose your option and win mobile phones. *T&C Apply.,1,English
ne in those 53%. Your hair is an important part of your personality. Take care of it. For appointment sms MEDIC to 58888,1,English
ne Door Step Service for PAN Card Passport Assistance and Income Tax Return Contact ONS 9911730199 Krishna Complex Jwala Heri Mkt Paschim Viha,1,English
New Releases Which movie would you like to watch this Friday? 1) Hollywood 2) Bollywood ^1/2 Reply within 24 hrs to know about the movies released today.,1,English
ne Door Step Service for PAN Card Income Tax Return Passport Assistance and any other Consultancy Contact Ms Neha 9810499280 Jawala Heri Mkt Paschim Viha,1,English
ndia would grow with growth in infrastructure. Invest in Reliance Infra NFO & make India grow.Investors & Distributors call 18002007777/022-66102612-INDIABULL,1,English
ndependent Floor from RPS-Sec 88 Greater Faridabad-1400to1800Sqft-Rs.27.45to34.45Lacs-Bkg Amt 3 Lacs-Gated Comunty/Free Parking/Pool/Club-Call39881010/Reply R,1,English
nbelievable offer! 7-night Domestic/International Holiday stay in India or 34 international destinations at Rs 1000/night. Also get a FREE Premium Swiss watch worth Rs 6750. For details SMS NBBC to 52424.TnC appl,1,English
nbelievable 2&3 BHK LUXURIOUS apprtmnt in GrNoida *Near Ngt Safari n Racing track *On TAJ XPRESSWAY *@20lakh onwrds *Possesn in 20 months SMS ICC to 5499,1,English
Nazar Suraksha Kawch Is Good For you & Your Family. Secure Your Office  Shop & Buisness.As Seen On TV Price Rs.2375/Our Today Price:Rs:995 only.CALL:9871991385,1,English
Navratra Special Launching 9th oct. CHD presnts Phase-3 of Avenue71   Shona Road   Gurgaon *@Rs.4150/- Lease Rs.400/- as Inaugural discount Sms ICD to 54999,1,English
Natyalaya Acdmy ofers varius courses SALSA  HIP-HOP  FRESTYLE  BOLYWOOD   CLASICAL  KARATE  AEROBICS  YOGA&MEDITATION.Mus@GUITAR  KEYBOARD&DRUMS Ph:25532007 9900032007,1,English
What do you think of Rakhi Sawant  is she Bindaas  or Bakwaas? 1) Bindaas 2) Bakwaas ^1/ 2 Reply free to Blyk on Aircel to express your opinion!,1,English
National School of Business   Bangalore. Register yourself for telephonic interview before 15th Sep. Limited seats available for Sep batch. Contact 09900087759,1,English
Equaling Senna! Which record of Ayrton Senna did Sebastian Vettel equal at the inaugural Indian GP? 1) Race victories 2) Pole positions 3) Fastest laps ^1/ 2/ 3 Reply within 24 hrs to get a video FREE from Blyk on Aircel.,1,English
National Roaming par 60% ki bachat   saath hee Rs40 ka muft talktime sirf Rs45 ke recharge pe. Roaming rate ki jaankari ke liye bhejiye ROAMING 121 par.,1,English
National roaming bina kisi rent ke. Adhik jaankari ke liye ROAMING bhejein 121 (toll-free) par.,1,English
Nakkalon Se Savdhan Asli SMSKi PehchanHamara Har SMSAnokha Naya Orapki Mang KMutabiq hota haiPurane   Ghise  Pite   Or BazariSMS Se Parhez Kijiye   aap ZyadaBore Ho ToHamare No. Pe Rs.100 ka Recharge KarK 500 Asli SMS OrRs.1000 ka recharge Karwa K3 SaMONU;Dr. SahabMera Acident Ho Gaya Hai  KyaAapko Tanke Lagane Aate Hai_?DR.;Ji  BataiyeKaha Lagane HaiMONU;YeLo JiChappal Pe Laga Do.,1,English
Nakkalon Se Savdhan Asli SMSKi PehchanHamara Har SMSAnokha Naya Orapki Mang KMutabiq hota haiPurane   Ghise  Pite   Or BazariSMS Se Parhez Kijiye   aap ZyadaBore Ho ToHamare No. Pe Rs.100 ka Recharge KarK 500 Asli SMS OrRs.1000 ka recharge Karwa K3 Saal Tak free SMS Receive Kare... Khushi  Gham   Birthday  Bewafai   Funny  har variety k liye booking ki jaati hai.. Note : Shadi vivah k liye SMS order per bhi taiyaar kiye jate hai....,1,English
Job is knocking @ Ur door.Hurry up & don t miss this great opportunity. Call-8016590923or 8016590805.www.cyberjob.in-160by2.com {Send FREE SMS 2 any mobile in India   Malaysia & Singapore. Register with 160by2.com},1,English
Job is knocking @ Ur door.Hurry up & don t miss this great opportunity. Call-8016590923or 8016590805.www.cyberjob.in-Sent 4rm 160by2.com,1,English
Job is knocking @ Ur door.Hurry up & don t miss this great opportunity. Call-9333075338/9333075332 www.cyberjob.in-Sent 4rm 160by2.com,1,English
Na CHEMSTRY hoti  Na mai iska stdnt hota  Na ye lab hoti  Na ye heart accidnt hota..Prctcl k din nazar ayi 1 ladki khubsurat si   Uski nak bilkul TEST TUBE Ab paye 200 Local Aircel to Aircel mins . Aaj hi recharge kare keval Rs45 se. Ek RC mein itna kuch sirf Aircel ke sath hi mil sakta hai! Validity 60 days.,1,English
N to 54999,1,English
What do you listen to music on? 1) My phone 2) Personal music player (iPod etc.) ^ 1/ 2 All replies to Blyk on Aircel are FREE,1,English
Music & Adventure Fest. Wanna rock on the banks of Ganga? ^Yes Reply within 24hrs to know more about the Woods Talk Festival for music  & adventure.,1,English
n 45days Reduce Fat(8 Inch)use*SAUNA SLIM BELT*(650) VIBRATION BELT(999) NCR(50Rs Extra)+Free YOKO Call Now:9268250573/931130487,1,English
n 45 days ReduceFat(8 inch)*SAUNA SLIM BELT(650)VIBRATION BELT(999)NCR(50 More)+FreeYoko For Delivery Ph:9871294240/931130487,1,English
MusstBuy-For Rs600 enjoy a Haircut   Facial   Bleach   waxing etc worth Rs1200 @ Trends Salon   Frazer Town Valid-7Mar-6Apr. T&C Reply A to get code NOW. Chrgs Rs10,1,English
MusstBuy-For Rs500 get Rs1000 worth dental check-up including ultrasonic scaling @ RIDA Dental Care   Jayanagar Valid-11Mar-10Apr. Reply A & get code Chrgs Rs10,1,English
